cluster_id,keyword_hit,advertiser_name,page_id,ad_archive_id,started_running,still_active,days_live,countries,surfaces,variant_count,hook_first_line,headline,destination_url,eu_reach,longest_single_creative_days,total_span_days,relaunch,country_count,aftenskole_flag,target_ages,target_gender,lp_h1,lp_page_type,price_visible
C2,mental load,RougeCare,106755214274250,27742885035307171,2026-07-07,True,53,US,facebook|instagram,1,"They told you to hold it together. To show up. To push through. To do it all: the meetings, the meals, the mental load.",,instagram.com,,53,53,False,3,False,18-65,All,Instagram,application_form,$1
C2,mental load,Rewired Woman,100532221467361,1053591717024608,2026-07-07,True,53,AU,facebook|instagram|messenger|threads,7,One of the most dangerous assumptions high-achieving women make is this:,,,5597,53,53,False,5,False,34-64,Women,,,
C2,mental load,RougeCare,106755214274250,27742885035307171,2026-07-07,True,53,AU,facebook|instagram,1,"They told you to hold it together. To show up. To push through. To do it all: the meetings, the meals, the mental load.",,instagram.com,,53,53,False,3,False,18-65,All,Instagram,application_form,$1
C4,somatic,Songdance,851447918284201,1404099495108922,2026-07-07,True,53,DK,facebook|instagram|audience_network|messenger|threads,4,"Clear emotional blocks, release old patterns, and reclaim your authentic voice. Join our 12-week Somatic Vocal Healing journey.","Free Your Voice, Free Yourself",songdance.co,366,53,53,False,2,False,18-65,All,"sounded. "",""Your voice already knows  how. "",""Before the words, there was a  sound. "",""You were born making  sound. ""]"">Some things can't be said. They can be  sounded.",application_form,€99
C4,somatic,Songdance,851447918284201,1553647869489276,2026-07-07,True,53,DK,facebook|instagram|audience_network|messenger|threads,4,"Clear emotional blocks, release old patterns, and reclaim your authentic voice. Join our 12-week Somatic Vocal Healing journey.","Free Your Voice, Free Yourself",songdance.co,473,53,53,False,2,False,18-65,All,"sounded. "",""Your voice already knows  how. "",""Before the words, there was a  sound. "",""You were born making  sound. ""]"">Some things can't be said. They can be  sounded.",application_form,€99
C4,somatic,Songdance,851447918284201,998494632991927,2026-07-07,True,53,DK,facebook|instagram|audience_network|messenger|threads,4,"Clear emotional blocks, release old patterns, and reclaim your authentic voice. Join our 12-week Somatic Vocal Healing journey.","Free Your Voice, Free Yourself",songdance.co,8119,53,53,False,2,False,18-65,All,"sounded. "",""Your voice already knows  how. "",""Before the words, there was a  sound. "",""You were born making  sound. ""]"">Some things can't be said. They can be  sounded.",application_form,€99
C4,somatic,Songdance,851447918284201,1404099495108922,2026-07-07,True,53,NL,facebook|instagram|audience_network|messenger|threads,4,"Clear emotional blocks, release old patterns, and reclaim your authentic voice. Join our 12-week Somatic Vocal Healing journey.","Free Your Voice, Free Yourself",songdance.co,366,53,53,False,2,False,18-65,All,"sounded. "",""Your voice already knows  how. "",""Before the words, there was a  sound. "",""You were born making  sound. ""]"">Some things can't be said. They can be  sounded.",application_form,€99
C4,somatic,Songdance,851447918284201,1553647869489276,2026-07-07,True,53,NL,facebook|instagram|audience_network|messenger|threads,4,"Clear emotional blocks, release old patterns, and reclaim your authentic voice. Join our 12-week Somatic Vocal Healing journey.","Free Your Voice, Free Yourself",songdance.co,473,53,53,False,2,False,18-65,All,"sounded. "",""Your voice already knows  how. "",""Before the words, there was a  sound. "",""You were born making  sound. ""]"">Some things can't be said. They can be  sounded.",application_form,€99
C4,somatic,Songdance,851447918284201,998494632991927,2026-07-07,True,53,NL,facebook|instagram|audience_network|messenger|threads,4,"Clear emotional blocks, release old patterns, and reclaim your authentic voice. Join our 12-week Somatic Vocal Healing journey.","Free Your Voice, Free Yourself",songdance.co,8119,53,53,False,2,False,18-65,All,"sounded. "",""Your voice already knows  how. "",""Before the words, there was a  sound. "",""You were born making  sound. ""]"">Some things can't be said. They can be  sounded.",application_form,€99
C6,burnout recovery,Rewired Woman,100532221467361,27177025318664183,2026-07-07,True,53,DE,facebook|instagram|messenger|threads,6,Want to learn how we help executive women leaders end burnout and REWIRE their brains for sustainable success?,,,4631,53,53,False,5,False,34-64,Women,,,
C6,burnout recovery,Rewired Woman,100532221467361,27177025318664183,2026-07-07,True,53,NL,facebook|instagram|messenger|threads,6,Want to learn how we help executive women leaders end burnout and REWIRE their brains for sustainable success?,,,4631,53,53,False,5,False,34-64,Women,,,
C6,burnout recovery,Rewired Woman,100532221467361,27177025318664183,2026-07-07,True,53,GB,facebook|instagram|messenger|threads,6,Want to learn how we help executive women leaders end burnout and REWIRE their brains for sustainable success?,,,4631,53,53,False,5,False,34-64,Women,,,
C6,burnout recovery,Rewired Woman,100532221467361,27177025318664183,2026-07-07,True,53,US,facebook|instagram|messenger|threads,6,Want to learn how we help executive women leaders end burnout and REWIRE their brains for sustainable success?,,,4631,53,53,False,5,False,34-64,Women,,,
C6,burnout recovery,Rewired Woman,100532221467361,27177025318664183,2026-07-07,True,53,AU,facebook|instagram|messenger|threads,6,Want to learn how we help executive women leaders end burnout and REWIRE their brains for sustainable success?,,,4631,53,53,False,5,False,34-64,Women,,,
C2,switch off after work,Peabody New Homes,596114973867843,1385246996835492,2026-07-08,True,52,GB,facebook|instagram,1,Make your routine work for you at Southmere,"Discover Southmere, SE2",peabodynewhomes.southmere,,52,52,False,1,False,18-65,All,,,
C2,switch off after work,Peabody New Homes,596114973867843,1831544788227024,2026-07-08,True,52,GB,facebook|instagram,1,Make your routine work for you at Southmere,Discover Southmere,ad.doubleclick.net,,52,52,False,1,False,18-65,All,Meaningful insights. Smarter marketing. Better results.,optin,gated
C2,switch off after work,Peabody New Homes,596114973867843,4488491944728358,2026-07-08,True,52,GB,facebook|instagram,1,Make your routine work for you at Southmere,"Discover Southmere, SE2",peabodynewhomes.southmere,,52,52,False,1,False,18-65,All,,,
C3,checking my phone,Laura Lange,830061876854671,2211111466318566,2026-07-08,True,52,DE,facebook|instagram|messenger,1,🕰️💸 GRAB YOUR FREE 4 HOUR WORK DAY STARTER PACK VIA THE LINK BELOW ⬇️,,itslauralange.thrivecart.com,1023,52,52,False,4,False,23-45,Women,Revenue Infrastructure for Modern Creators,application_form,gated
C3,checking my phone,Laura Lange,830061876854671,2211111466318566,2026-07-08,True,52,NL,facebook|instagram|messenger,1,🕰️💸 GRAB YOUR FREE 4 HOUR WORK DAY STARTER PACK VIA THE LINK BELOW ⬇️,,itslauralange.thrivecart.com,1023,52,52,False,4,False,23-45,Women,Revenue Infrastructure for Modern Creators,application_form,gated
C3,checking my phone,Laura Lange,830061876854671,2211111466318566,2026-07-08,True,52,GB,facebook|instagram|messenger,1,🕰️💸 GRAB YOUR FREE 4 HOUR WORK DAY STARTER PACK VIA THE LINK BELOW ⬇️,,itslauralange.thrivecart.com,1023,52,52,False,4,False,23-45,Women,Revenue Infrastructure for Modern Creators,application_form,gated
C3,checking my phone,Laura Lange,830061876854671,2211111466318566,2026-07-08,True,52,US,facebook|instagram|messenger,1,🕰️💸 GRAB YOUR FREE 4 HOUR WORK DAY STARTER PACK VIA THE LINK BELOW ⬇️,,itslauralange.thrivecart.com,1023,52,52,False,4,False,23-45,Women,Revenue Infrastructure for Modern Creators,application_form,gated
C6,burnout recovery,The Tired Years,1161188990405693,2605896213200372,2026-07-08,True,52,GB,facebook|instagram|audience_network|messenger|threads,1,Knowing you need to rest and actually being able to rest are two completely different skills. One is information. The other is a nervous system problem.,Caregiver Burnout: The Recovery Roadmap,thetiredyears.org,126,52,52,False,3,False,18-65,All,"The tired years 
      don't have to  last.",direct_checkout,$17.00
C6,burnout recovery,The Tired Years,1161188990405693,2605896213200372,2026-07-08,True,52,US,facebook|instagram|audience_network|messenger|threads,1,Knowing you need to rest and actually being able to rest are two completely different skills. One is information. The other is a nervous system problem.,Caregiver Burnout: The Recovery Roadmap,thetiredyears.org,126,52,52,False,3,False,18-65,All,"The tired years 
      don't have to  last.",direct_checkout,$17.00
C6,burnout recovery,The Tired Years,1161188990405693,2605896213200372,2026-07-08,True,52,AU,facebook|instagram|audience_network|messenger|threads,1,Knowing you need to rest and actually being able to rest are two completely different skills. One is information. The other is a nervous system problem.,Caregiver Burnout: The Recovery Roadmap,thetiredyears.org,126,52,52,False,3,False,18-65,All,"The tired years 
      don't have to  last.",direct_checkout,$17.00
C2,mental load,Rewired Woman,100532221467361,856922107211970,2026-07-09,True,51,DE,facebook|instagram|messenger|threads,7,The next level isn't more effort.,,,4057,51,51,False,5,False,34-64,Women,,,
C2,mental load,Rewired Woman,100532221467361,3519517778205277,2026-07-09,True,51,DE,facebook|instagram|messenger|threads,7,Most accomplished women are operating far below their true capacity.,,,4829,51,51,False,5,False,34-64,Women,,,
C2,mental load,Rewired Woman,100532221467361,856922107211970,2026-07-09,True,51,NL,facebook|instagram|messenger|threads,7,The next level isn't more effort.,,,4057,51,51,False,5,False,34-64,Women,,,
C2,mental load,Rewired Woman,100532221467361,3519517778205277,2026-07-09,True,51,NL,facebook|instagram|messenger|threads,7,Most accomplished women are operating far below their true capacity.,,,4829,51,51,False,5,False,34-64,Women,,,
C2,mental load,Rewired Woman,100532221467361,856922107211970,2026-07-09,True,51,GB,facebook|instagram|messenger|threads,7,The next level isn't more effort.,,,4057,51,51,False,5,False,34-64,Women,,,
C2,mental load,Rewired Woman,100532221467361,3519517778205277,2026-07-09,True,51,GB,facebook|instagram|messenger|threads,7,Most accomplished women are operating far below their true capacity.,,,4829,51,51,False,5,False,34-64,Women,,,
C2,mental load,Rewired Woman,100532221467361,856922107211970,2026-07-09,True,51,US,facebook|instagram|messenger|threads,7,The next level isn't more effort.,,,4057,51,51,False,5,False,34-64,Women,,,
C2,mental load,Rewired Woman,100532221467361,3519517778205277,2026-07-09,True,51,US,facebook|instagram|messenger|threads,7,Most accomplished women are operating far below their true capacity.,,,4829,51,51,False,5,False,34-64,Women,,,
C2,mental load,Rewired Woman,100532221467361,856922107211970,2026-07-09,True,51,AU,facebook|instagram|messenger|threads,7,The next level isn't more effort.,,,4057,51,51,False,5,False,34-64,Women,,,
C2,mental load,Rewired Woman,100532221467361,3519517778205277,2026-07-09,True,51,AU,facebook|instagram|messenger|threads,7,Most accomplished women are operating far below their true capacity.,,,4829,51,51,False,5,False,34-64,Women,,,
C6,burnout recovery,Rewired Woman,100532221467361,1349951617250221,2026-07-09,True,51,DE,facebook|instagram|messenger|threads,6,The real ROI of this work isn't burnout recovery.,,,4371,51,51,False,5,False,34-64,Women,,,
C6,burnout recovery,Rewired Woman,100532221467361,1349951617250221,2026-07-09,True,51,NL,facebook|instagram|messenger|threads,6,The real ROI of this work isn't burnout recovery.,,,4371,51,51,False,5,False,34-64,Women,,,
C6,burnout recovery,Rewired Woman,100532221467361,1349951617250221,2026-07-09,True,51,GB,facebook|instagram|messenger|threads,6,The real ROI of this work isn't burnout recovery.,,,4371,51,51,False,5,False,34-64,Women,,,
C6,burnout recovery,Rewired Woman,100532221467361,1349951617250221,2026-07-09,True,51,US,facebook|instagram|messenger|threads,6,The real ROI of this work isn't burnout recovery.,,,4371,51,51,False,5,False,34-64,Women,,,
C6,burnout recovery,Rewired Woman,100532221467361,1349951617250221,2026-07-09,True,51,AU,facebook|instagram|messenger|threads,6,The real ROI of this work isn't burnout recovery.,,,4371,51,51,False,5,False,34-64,Women,,,
C1,lying awake,Peak Performance Hypnosis,179079905491968,2879032329128231,2026-07-10,True,50,DK,facebook|instagram|audience_network|messenger|threads,2,"3 days of dread before a 30-minute speech is the real cost nobody warns people about, so here's what I'd do about it:",🗑️ Throw Away Your Presentation Breathing Rituals,peakperfermancehypnosis.com,1191,50,50,False,3,False,18-65,All,,,
C1,lying awake,Peak Performance Hypnosis,179079905491968,2879032329128231,2026-07-10,True,50,DE,facebook|instagram|audience_network|messenger|threads,2,"3 days of dread before a 30-minute speech is the real cost nobody warns people about, so here's what I'd do about it:",🗑️ Throw Away Your Presentation Breathing Rituals,peakperfermancehypnosis.com,1191,50,50,False,3,False,18-65,All,,,
C1,lying awake,Peak Performance Hypnosis,179079905491968,2879032329128231,2026-07-10,True,50,NL,facebook|instagram|audience_network|messenger|threads,2,"3 days of dread before a 30-minute speech is the real cost nobody warns people about, so here's what I'd do about it:",🗑️ Throw Away Your Presentation Breathing Rituals,peakperfermancehypnosis.com,1191,50,50,False,3,False,18-65,All,,,
C2,switch off after work,Sculpd,100638434943864,1018287427609419,2026-07-10,True,50,DE,facebook|instagram|audience_network,1,"Come home, open your phone, scroll for an hour, feel worse than when you started. I know the feeling. Started doing pottery to switch off after work and I genuinely cannot explain how different it feels. Everything's in the Sculpd kit. No setup, no skill needed. Just you, some clay, and something real to show for it. 1m pots sculpted. Find out why.",No screen. Just clay.,sculpd.eu,2506,50,50,False,3,False,18-65,All,Sculpd,direct_checkout,€49
C2,switch off after work,Sculpd,100638434943864,1018287427609419,2026-07-10,True,50,NL,facebook|instagram|audience_network,1,"Come home, open your phone, scroll for an hour, feel worse than when you started. I know the feeling. Started doing pottery to switch off after work and I genuinely cannot explain how different it feels. Everything's in the Sculpd kit. No setup, no skill needed. Just you, some clay, and something real to show for it. 1m pots sculpted. Find out why.",No screen. Just clay.,sculpd.eu,2506,50,50,False,3,False,18-65,All,Sculpd,direct_checkout,€49
C2,mental load,Inkboard,306755089179984,27498243879818620,2026-07-10,True,50,DK,facebook|instagram|audience_network|messenger|threads,1,"The mental load is real, and mostly invisible. Inku takes the running list out of your head and puts your whole day in one glanceable widget. Calendar + tasks, finally in one place.",Your whole day in one glance,play.google.com,31567,50,50,False,6,False,20-65,All,,unknown,gated
C2,mental load,Inkboard,306755089179984,27498243879818620,2026-07-10,True,50,DE,facebook|instagram|audience_network|messenger|threads,1,"The mental load is real, and mostly invisible. Inku takes the running list out of your head and puts your whole day in one glanceable widget. Calendar + tasks, finally in one place.",Your whole day in one glance,play.google.com,31567,50,50,False,6,False,20-65,All,,unknown,gated
C2,mental load,Inkboard,306755089179984,27498243879818620,2026-07-10,True,50,NL,facebook|instagram|audience_network|messenger|threads,1,"The mental load is real, and mostly invisible. Inku takes the running list out of your head and puts your whole day in one glanceable widget. Calendar + tasks, finally in one place.",Your whole day in one glance,play.google.com,31567,50,50,False,6,False,20-65,All,,unknown,gated
C2,mental load,Inkboard,306755089179984,27498243879818620,2026-07-10,True,50,GB,facebook|instagram|audience_network|messenger|threads,1,"The mental load is real, and mostly invisible. Inku takes the running list out of your head and puts your whole day in one glanceable widget. Calendar + tasks, finally in one place.",Your whole day in one glance,play.google.com,31567,50,50,False,6,False,20-65,All,,unknown,gated
C2,mental load,Alex Neilan - Sustainable Change,1094873850546976,1370150005061345,2026-07-10,True,50,GB,facebook|instagram|audience_network|messenger|threads,1,"If you’ve been struggling with your weight for years, ask yourself something honestly:",How To Permanently Transform Your Body Without Food Restrictions,go.sustainablechange.com,,50,50,False,1,False,48-64,Women,Confirm where You Would you like us to send your group invitation...,application_form,gated
C2,mental load,Inkboard,306755089179984,27498243879818620,2026-07-10,True,50,US,facebook|instagram|audience_network|messenger|threads,1,"The mental load is real, and mostly invisible. Inku takes the running list out of your head and puts your whole day in one glanceable widget. Calendar + tasks, finally in one place.",Your whole day in one glance,play.google.com,31567,50,50,False,6,False,20-65,All,,unknown,gated
C2,mental load,Inkboard,306755089179984,27498243879818620,2026-07-10,True,50,AU,facebook|instagram|audience_network|messenger|threads,1,"The mental load is real, and mostly invisible. Inku takes the running list out of your head and puts your whole day in one glanceable widget. Calendar + tasks, finally in one place.",Your whole day in one glance,play.google.com,31567,50,50,False,6,False,20-65,All,,unknown,gated
C4,dysregulated,Fresh Start Family,794881037202156,990762877335463,2026-07-10,True,50,GB,facebook|instagram,1,Most parents struggle with losing their temper and snapping at their kids because they try to correct behavior while their own nervous system is completely dysregulated…,,,,50,50,False,3,False,30-45,Women,,,
C4,dysregulated,Fresh Start Family,794881037202156,990762877335463,2026-07-10,True,50,US,facebook|instagram,1,Most parents struggle with losing their temper and snapping at their kids because they try to correct behavior while their own nervous system is completely dysregulated…,,,,50,50,False,3,False,30-45,Women,,,
C4,dysregulated,Fresh Start Family,794881037202156,990762877335463,2026-07-10,True,50,AU,facebook|instagram,1,Most parents struggle with losing their temper and snapping at their kids because they try to correct behavior while their own nervous system is completely dysregulated…,,,,50,50,False,3,False,30-45,Women,,,
C4,regulate your nervous system,Amy Thiessen,188933971139513,1801795227457406,2026-07-10,True,50,GB,facebook|instagram|audience_network,1,"Sometimes stress doesn’t just live in the mind. It lives in the body, in the breath, and in the voice.",Feel More Grounded & Connected,fb.me,2321,50,50,False,2,False,18-65,All,,,
C4,regulate your nervous system,Amy Thiessen,188933971139513,1049216834224951,2026-07-10,True,50,GB,facebook|instagram|audience_network,1,"Sometimes stress doesn’t just live in the mind. It lives in the body, in the breath, and in the voice.",Feel More Grounded & Connected,fb.me,157,50,50,False,2,False,18-65,All,,,
C4,regulate your nervous system,Amy Thiessen,188933971139513,1801795227457406,2026-07-10,True,50,US,facebook|instagram|audience_network,1,"Sometimes stress doesn’t just live in the mind. It lives in the body, in the breath, and in the voice.",Feel More Grounded & Connected,fb.me,2321,50,50,False,2,False,18-65,All,,,
C4,regulate your nervous system,Amy Thiessen,188933971139513,1049216834224951,2026-07-10,True,50,US,facebook|instagram|audience_network,1,"Sometimes stress doesn’t just live in the mind. It lives in the body, in the breath, and in the voice.",Feel More Grounded & Connected,fb.me,157,50,50,False,2,False,18-65,All,,,
C1,spiralling,The Daily Wellness,100350709108637,1413719490815568,2026-07-11,True,49,GB,facebook|instagram|audience_network|messenger|threads,1,5 Early Warning Signs Your Bladder Leaks Are About to Get Worse (That Most GPs Miss),5 Early Warning Signs Your Bladder Leaks Are Getting Worse,serraphea.com,,49,49,False,1,False,18-65,All,,direct_checkout,£36.45
C2,mental load,Lessie Fitness,116143894813499,1002373396045696,2026-07-11,True,49,GB,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1546446510596755,2026-07-11,True,49,GB,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1698016921243371,2026-07-11,True,49,GB,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1002373396045696,2026-07-11,True,49,US,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1546446510596755,2026-07-11,True,49,US,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1698016921243371,2026-07-11,True,49,US,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1002373396045696,2026-07-11,True,49,AU,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1546446510596755,2026-07-11,True,49,AU,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1698016921243371,2026-07-11,True,49,AU,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1048100954306938,2026-07-12,True,48,GB,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1546685150489331,2026-07-12,True,48,GB,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1048100954306938,2026-07-12,True,48,US,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1546685150489331,2026-07-12,True,48,US,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1048100954306938,2026-07-12,True,48,AU,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C2,mental load,Lessie Fitness,116143894813499,1546685150489331,2026-07-12,True,48,AU,facebook|instagram|messenger|threads,1,She didn’t stop loving her husband.,Reconnect With Sensation,betterme-kegel-plan.com,,49,49,False,3,False,18-65,Women,BetterMe,direct_checkout,gated
C1,spiralling,Clear Minds Hypnotherapy,101477508571098,1571711071205885,2026-07-13,True,47,GB,facebook|instagram|audience_network|messenger|threads,1,"At 40, Hannah from Leeds had finally stopped calling herself lazy.",Made for an ADHD brain.,clearminds.com,,47,47,False,1,False,18-65,Women,,direct_checkout,gated
C4,somatic,Ben Schwarcz - Transformational Coaching,103769482994352,1023219603900929,2026-07-13,True,47,DK,facebook|instagram,1,You don’t consciously choose emotionally unavailable men.,Free Masterclass,www.ecstaticsomatic.com,16359,47,47,False,3,False,30-55,Women,FREE ONLINE MASTERCLASS,application_form,gated
C4,somatic,Ben Schwarcz - Transformational Coaching,103769482994352,1023219603900929,2026-07-13,True,47,DE,facebook|instagram,1,You don’t consciously choose emotionally unavailable men.,Free Masterclass,www.ecstaticsomatic.com,16359,47,47,False,3,False,30-55,Women,FREE ONLINE MASTERCLASS,application_form,gated
C4,somatic,Ben Schwarcz - Transformational Coaching,103769482994352,1023219603900929,2026-07-13,True,47,NL,facebook|instagram,1,You don’t consciously choose emotionally unavailable men.,Free Masterclass,www.ecstaticsomatic.com,16359,47,47,False,3,False,30-55,Women,FREE ONLINE MASTERCLASS,application_form,gated
C4,body keeps the score,Rachel Morrison,818107688062411,4347905405524220,2026-07-13,True,47,GB,facebook|instagram|audience_network|messenger|threads,1,"Before Bessel van der Kolk wrote the final chapter of his career, he said something I haven't been able to stop thinking about.",Read This If You're Still Waiting To Heal,heldhonest.com,,47,47,False,2,False,18-65,All,"@media screen and (max-width: 749px) {
                        .header__heading-logo--main-desktop {
                            display: none !important;
                        }
                        .header__headin",direct_checkout,$60
C4,body keeps the score,Rachel Morrison,818107688062411,1380658733961043,2026-07-13,True,47,GB,facebook|instagram|audience_network|messenger|threads,1,"Before Bessel van der Kolk wrote the final chapter of his career, he said something I haven't been able to stop thinking about.",Read This If Your're Still Waiting To Heal,heldhonest.com,,47,47,False,2,False,18-65,All,"@media screen and (max-width: 749px) {
                        .header__heading-logo--main-desktop {
                            display: none !important;
                        }
                        .header__headin",direct_checkout,$60
C4,body keeps the score,Rachel Morrison,818107688062411,897715120046339,2026-07-13,True,47,GB,facebook|instagram|audience_network|messenger|threads,1,"Before Bessel van der Kolk wrote the final chapter of his career, he said something I haven't been able to stop thinking about.",Read This If You're Still Waiting To Heal,heldhonest.com,,47,47,False,2,False,18-65,All,"@media screen and (max-width: 749px) {
                        .header__heading-logo--main-desktop {
                            display: none !important;
                        }
                        .header__headin",direct_checkout,$60
C4,body keeps the score,Rachel Morrison,818107688062411,1637689167325632,2026-07-13,True,47,GB,facebook|instagram|audience_network|messenger|threads,1,"Before Bessel van der Kolk wrote the final chapter of his career, he said something I haven't been able to stop thinking about.",Read This If You're Still Waiting To Heal,heldhonest.com,,47,47,False,2,False,18-65,All,"@media screen and (max-width: 749px) {
                        .header__heading-logo--main-desktop {
                            display: none !important;
                        }
                        .header__headin",direct_checkout,$60
C4,body keeps the score,Rachel Morrison,818107688062411,4347905405524220,2026-07-13,True,47,AU,facebook|instagram|audience_network|messenger|threads,1,"Before Bessel van der Kolk wrote the final chapter of his career, he said something I haven't been able to stop thinking about.",Read This If You're Still Waiting To Heal,heldhonest.com,,47,47,False,2,False,18-65,All,"@media screen and (max-width: 749px) {
                        .header__heading-logo--main-desktop {
                            display: none !important;
                        }
                        .header__headin",direct_checkout,$60
C4,body keeps the score,Rachel Morrison,818107688062411,1380658733961043,2026-07-13,True,47,AU,facebook|instagram|audience_network|messenger|threads,1,"Before Bessel van der Kolk wrote the final chapter of his career, he said something I haven't been able to stop thinking about.",Read This If Your're Still Waiting To Heal,heldhonest.com,,47,47,False,2,False,18-65,All,"@media screen and (max-width: 749px) {
                        .header__heading-logo--main-desktop {
                            display: none !important;
                        }
                        .header__headin",direct_checkout,$60
C4,body keeps the score,Rachel Morrison,818107688062411,897715120046339,2026-07-13,True,47,AU,facebook|instagram|audience_network|messenger|threads,1,"Before Bessel van der Kolk wrote the final chapter of his career, he said something I haven't been able to stop thinking about.",Read This If You're Still Waiting To Heal,heldhonest.com,,47,47,False,2,False,18-65,All,"@media screen and (max-width: 749px) {
                        .header__heading-logo--main-desktop {
                            display: none !important;
                        }
                        .header__headin",direct_checkout,$60
C4,body keeps the score,Rachel Morrison,818107688062411,1637689167325632,2026-07-13,True,47,AU,facebook|instagram|audience_network|messenger|threads,1,"Before Bessel van der Kolk wrote the final chapter of his career, he said something I haven't been able to stop thinking about.",Read This If You're Still Waiting To Heal,heldhonest.com,,47,47,False,2,False,18-65,All,"@media screen and (max-width: 749px) {
                        .header__heading-logo--main-desktop {
                            display: none !important;
                        }
                        .header__headin",direct_checkout,$60
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,1945401752800878,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,623,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,1890313895269677,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,8,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,1566912755063831,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,148,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,1504658405009253,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,97,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
C1,lying awake,Amara - The Turkish Oracle,1106023699254098,2528160347644896,2026-07-14,True,46,DE,facebook|instagram|audience_network|messenger|threads,1,She hadn't heard from him in 3 months...,Just Try This And Wait...,thecoffeecuporacle.com,13,46,46,False,1,False,18-65,All,Coffee Cup Oracle,direct_checkout,$11.11
